mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_reg_alpha,param_seed,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.321037912368775,0.3640678358263527,0.010451030731201173,0.000199646393937502,0.075,10,500,reg:squarederror,0.001,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 500, 'objective': 'reg:squarederror', 'reg_alpha': 0.001, 'seed': 33}",0.08051777326955165,0.09617534274614523,0.09450979449781222,0.14570593758193434,0.10135180995779847,0.10365213161064837,0.022129154126809766,73
8.357397031784057,0.45777250472838865,0.010889625549316407,0.0010894561179109446,0.075,10,500,reg:squarederror,0.01,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 500, 'objective': 'reg:squarederror', 'reg_alpha': 0.01, 'seed': 33}",0.08384419735469642,0.12458801898325161,0.07465659417899376,0.13182409893939714,0.09551895864130691,0.10208637361952917,0.02244529833085082,77
7.9165150165557865,0.4272352068926307,0.011166143417358398,0.0007583206317164719,0.075,10,500,reg:squarederror,0.1,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 500, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'seed': 33}",0.09135570169697899,0.12551236493071785,0.11451852917572675,0.14610248192893263,0.12307687747695889,0.120113191041863,0.017729473718065637,59
6.422242784500122,0.21045030557058092,0.015866994857788086,0.01215084229216005,0.075,10,500,reg:squarederror,1,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 500, 'objective': 'reg:squarederror', 'reg_alpha': 1, 'seed': 33}",0.1364034269535522,0.16164744438550152,0.06891543864332664,0.19032126238353222,0.12083037813078776,0.13562359009934005,0.040837485431305345,49
6.27196741104126,2.585930163957097,0.009038877487182618,0.0003679815530080109,0.075,10,500,reg:squarederror,10,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 500, 'objective': 'reg:squarederror', 'reg_alpha': 10, 'seed': 33}",0.1611823800211857,0.2001656138022893,0.0812727823430337,0.20431947011925236,0.15036736311058482,0.15946152187926918,0.04442567430281412,30
11.94354510307312,4.248645380556163,0.010916519165039062,0.0004261804600078973,0.075,10,750,reg:squarederror,0.001,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 750, 'objective': 'reg:squarederror', 'reg_alpha': 0.001, 'seed': 33}",0.08051777326955165,0.09617534274614523,0.09450979449781222,0.14570593758193434,0.10135180995779847,0.10365213161064837,0.022129154126809766,73
9.357783222198487,0.3939354560815322,0.010948705673217773,0.00015142882730224142,0.075,10,750,reg:squarederror,0.01,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 750, 'objective': 'reg:squarederror', 'reg_alpha': 0.01, 'seed': 33}",0.08384419735469642,0.12458801898325161,0.07465659417899376,0.13182409893939714,0.09551895864130691,0.10208637361952917,0.02244529833085082,77
8.69878659248352,0.46396161000263847,0.010641145706176757,0.000576108872634525,0.075,10,750,reg:squarederror,0.1,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 750, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'seed': 33}",0.09135570169697899,0.12551236493071785,0.11451852917572675,0.14610248192893263,0.12307687747695889,0.120113191041863,0.017729473718065637,59
7.163160896301269,0.22831498321922641,0.010496139526367188,0.0007589900044551044,0.075,10,750,reg:squarederror,1,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 750, 'objective': 'reg:squarederror', 'reg_alpha': 1, 'seed': 33}",0.1364034269535522,0.16164744438550152,0.06891543864332664,0.19032126238353222,0.12083037813078776,0.13562359009934005,0.040837485431305345,49
5.60154972076416,0.3035271454354477,0.009628915786743164,0.0004453451164016824,0.075,10,750,reg:squarederror,10,33,"{'learning_rate': 0.075, 'max_depth': 10, 'n_estimators': 750, 'objective': 'reg:squarederror', 'reg_alpha': 10, 'seed': 33}",0.1611823800211857,0.2001656138022893,0.0812727823430337,0.20431947011925236,0.15036736311058482,0.15946152187926918,0.04442567430281412,30
